X.objectid,hsisid,inspectdate,category,statecode,critical,questionno,violationcode,severity,shortdesc,inspectedby,comments,pointvalue,observationtype,violationtype,count,cdcriskfactor,cdcdataitem
,,,,,,,,,,,"(2) Identification of the animal-derived FOODS by asterisking them to a footnote that states that the items are served raw or undercooked, or contain (or may contain) raw or undercooked ingredients. Pf",,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,For the Ribeye I think the asterisks should be at the end of the  word Ribeye* (Your disclosure for the ribeye and your reminder are ok.),,,,,,
5430,4092012057,2013-12-19T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Angela Myers,"3-502.11; Priority Foundation; Establishment is performing a specialized food preparation process, the acidifying of rice, that falls outside the normal limits set by the Rules. Specialized processes require that a variance be obtained and a HAACP plan be put in place. Submit application, detailed process and HACCP plan to the NC state variance committee for evaluation.",0,Out,R,,,
5431,4092015493,2014-01-14T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Angela Myers,"3-502.11; Priority Foundation;  YOGURT SHALL NOT BE PRODUCED / FERMENTED here in the restaurant without prior approval.  ""A food establishment shall obtain a VARIANCE from the regulatory authority as specified in ? 8 103.10 and under ? 8 103.11 BEFORE: (C) Using FOOD ADDITIVES or adding components such as vinegar "".  Yogurt Fermentation is a specialized process that is not approved for this location.",1,Out,,,,
5432,4092014076,2014-04-17T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Jennifer Edwards,3-502.11; Priority Foundation; Facility par cooking chicken and have no written procedure; provide a procedure/variance to EHS for approval; educated on new rules.,0,Out,CDI,,,
5433,4092012922,2014-04-22T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Melissa Harrison,"3-502.11; Priority Foundation; Soups, rice, etc. heated and sealed in bags and cooled using ice bath (this may be Reduced Oxygen Packaging and may require a variance from the state). No variance was provided by PIC during inspection. Discussed requirements and provided variance paperwork. Facility must apply for variance by 5/1/14 or provide documentation showing that this process is not ROP.",0,Out,VR,,,
5469,4092016278,2013-08-14T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Jennifer Edwards,3-603.11; Priority Foundation; Consumer advisory requires two parts: a disclosure and a reminder.  This facility has the reminder printed on the menu but not the disclosure. Be sure to add the disclosure on the menu to complete the consumer advisory; educated on new rules; reference sheet provided.,0,Out,CDI,,,
5434,4092014673,2014-09-17T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Lucy Schrum,3-502.11; Priority Foundation - Establishment is performing a specialized food preparation process (making yogurt on site) that falls outside the normal limits set by the Rules. Specialized processes require that a variance be obtained and a HAACP plan be put in place. CDI by informing PIC of requirement (also see Item #30 on this report).,0,Out,CDI,,,
5435,4092021672,2014-12-02T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Johanna Farmer,"3-502.11; Priority Foundation; A variance is required to continue using curing salt. Even though it is being used for color enhancement and items are being cooked immediately after curing salt is applied, sodium nitrite is still considered a food additive and the state must approve its use. Discontinue using curing salt until a variance has been approved from the state.",0,Out,,,,
5436,4092015244,2014-12-09T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Lucy Schrum,"3-502.11; Priority Foundation - Establishment is performing a specialized food preparation process (fermentation of cabbage to make kimchi) that falls outside the normal limits set by the Rules. Specialized processes require that a variance be obtained and a HAACP plan be put in place. Complete a variance request form and submit with your HAACP plan for making kimchi to the State of North Carolina Food Protection Program/Variance Committee. Discontinue making kimchi in this establishment (kimchi must be obtained from an approved, commercial source) until a variance approval has been obtained. CDI by informing PIC of requirements and referring PIC to variance materials given during previous inspection.",0,Out,R,,,
5437,4092016736,2015-01-15T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Jennifer Edwards,3-502.11; Priority Foundation; Facility par cooking chicken wings and does not have a written procedure; write a procedure on par cooking chicken and have in facility. Educated on rules.,0,Out,CDI,,,
5438,4092016185,2015-04-08T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Jennifer Edwards,3-502.11; Priority Foundation; Facility using nitrates in curing meat and facility does not have a HACCP Plan or variance; manager tossed curing substance into trash; A FOOD ESTABLISHMENT shall obtain a VARIANCE from the REGULATORY AUTHORITY as specified in § 8 103.10 and under § 8 103.11 before: Pf,0,Out,CDI,,,
,,,,,,,,,,,"(A) Smoking FOOD as a method of FOOD preservation rather than as a method of flavor enhancement; (B) Curing FOOD; (C) Using FOOD ADDITIVES or adding components such as vinegar: (1) As a method of FOOD preservation rather than as a method of flavor enhancement, or (2) To render a FOOD so that it is not POTENTIALLY HAZARDOUS (TIME/TEMPERATURE CONTROL OF SAFETY FOOD); (D) Packaging FOOD using a REDUCED OXYGEN PACKAGING method except where the growth of and toxin formation by Clostridium botulinum and the growth of Listeria monocytogenes are controlled as specified under § 3 502.12; (E) Operating a MOLLUSCAN SHELLFISH life-support system display tank used to store or display shellfish that are offered for human consumption; (F) Custom processing animals that are for personal use as FOOD and not for sale or service in a FOOD ESTABLISHMENT; (G) Preparing FOOD by another method that is determined by the REGULATORY AUTHORITY to require a VARIANCE; or (H) Sprouting seeds or beans; Educated on rules.",,,,,,
5439,4092013818,2015-04-29T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Anne Bartoli,"3-502.11 (B) . In addition to needing a HACCP plan, curing is a process that requires a variance. The application can be found on the Wake County website, www.wakegov.com . Apply for a variance immediately. ",0,Out,VR,,,
,,,,,,,,,,,A FOOD ESTABLISHMENT shall obtain a VARIANCE from the REGULATORY AUTHORITY as specified in § 8 103.10 and under § 8 103.11 before: ,,,,,,
,,,,,,,,,,,(B) Curing FOOD;,,,,,,
5440,4092013719,2015-10-07T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Lucy Schrum,"7-204.11; Priority - Observed kitchen workers using pure bleach (test strips bleached out) on sheet pans, etc. The correct chlorine concentration shall be used for properly sanitizing food contact surfaces (50-200 ppm). CDI by rewashing and sanitizing pans, etc.",1,Out,CDI,,,
5441,4092021422,2015-10-29T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Karla Crowder,7-204.11 ; Priority; Sanitizer in bucket was well above 400ppm. CDI-remixed.,1,Out,CDI,,,
5442,4092010236,2015-11-03T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Andrea Anover,7-204.11 ; Priority; Sanitizer in 1 bottle well above 200ppm. Test strip flashed from blue to white. Bleach solution diluted to 200ppm. Keep sanitizer solutions 50-200ppm.,0,Out,CDI,,,
5443,4092030295,2015-12-06T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Lucy Schrum,"7-204.11; Priority - Spray bottle with dark pink liquid in it was undiluted sanitizer, according to PIC. Quaternary ammonium sanitizer (QA) solution shall be 200-400 ppm for type of QA sanitizer used. CDI by discarding liquid from bottle. NOTE: Always mix sanitizer according to label instructions on sanitizer concentrate bottle.",0,Out,CDI,,,
5444,4092090012,2015-12-11T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Andrea Anover,7-204.11 ; Priority; Sanitizer in spray bottle too strong today. Well above 200ppm. Test strip flashed. Keep sanitizer within required ranges. Sanitizer diluted.,1,Out,CDI,,,
5445,4092021422,2015-12-14T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Karla Crowder,7-204.11 ; Priority; Sanitizer in spray bottle well above 400ppm. CDI-diluted to proper strength.,0,Out,CDI,,,
5446,4092021422,2015-12-14T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Karla Crowder,7-204.11 ; Priority; Sanitizer in spray bottle well above 400ppm. CDI-diluted to proper strength.,0,Out,R,,,
5447,4092016694,2016-01-15T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Johanna Hill,"7-204.11 ; Priority; Sanitizer was dispensing at well over 500 ppm at the 3-compartment sink. Sanitizer must be mixed to be between 200-400 ppm. At concentrations higher than 400 ppm quaternary sanitizer is toxic and no longer rated for food contact. CDI-Diluted quaternary ammonia 50% so that concentration was around 300 ppm. Have Ecolab fixed dispenser as soon as possible. It looks like the tip that controls the amount of sanitizer solution dispensed is missing from the dispenser altogether. In the meantime, dilute sanitizer 50% as shown by Health Inspector. If not in compliance on next inspection, 2-points will be taken.",1,Out,CDI,,,
5448,4092021608,2016-02-22T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",David Adcock,7-204.11 ; The bleach water sanitizer is too strong. Be sure to properly mix the sanitizer so it is 50-200 parts per million bleach water. The test strips should turn blue or navy blue. When it is mixed too strong the paper turns navy blue and then turns back to white.,1,Out,,,,
5449,4092016993,2016-02-26T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Caroline Suggs,7-204.11; Priority; The bleach and water sanitizer solution was too strong according to test strips. Proper concentration for bleach and water sanitizer is 50-200 ppm. Sanitizer concentration was corrected during inspection. Always check the solution with test strips after mixing to make sure the concentration is correct.,0,Out,CDI,,,
5450,4092021426,2016-04-08T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Caroline Suggs,7-204.11; Priority; The quat sanitizer solution in the bucket at the donut prep table was too strong according to test strip. Proper concentration for quat sanitizer is 200-400 ppm. Solution was changed during inspection.,1,Out,CDI,,,
5451,4092030256,2016-05-05T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Johanna Hill,"7-204.11 ; Priority; Quaternary sanitizer in sanitizer bottle measured at well over 500 ppm. At concentrations this high, sanitizer is not rated for food contact. Quaternary sanitizer must be mixed to be between 200-400 ppm. CDI-Told operator to dilute the bottle.",1,Out,CDI,,,
5452,4092021934,2016-05-10T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Thomas Jumalon,"7-204.11 ; Priority;  REQUIRES THE SANITIZER USED IN THE BOTTLES FOUND ABOVE 400PPM, TO BE BETWEEN 200 AND 400 PPM",1,Out,,,,
5453,4092016350,2016-05-26T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Caroline Suggs,"7-204.11; Priority; During inspection, a bottle labeled as sanitizer was found to contain a chemical solution other than sanitizer solution, that smelled of laundry detergent. Food contact surfaces are to be sanitized with approved sanitizing solutions only. Do not put other chemicals in bottles labeled for sanitizer solution. Sanitizer label was removed from the bottle and the solution was poured out during inspection, since it could not be determined what the solution was.",0,Out,CDI,,,
5454,4092017231,2016-06-09T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Lisa McCoy,7-204.11 ; Priority; Sanitizer in the spray bottle was very strong. It should be between 50-200 ppm. It was diluted during the inspection.,1,Out,CDI,,,
5455,4092017123,2016-06-10T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Laura McNeill,7-204.11 ; Priority; Clorox sanitizer was too strong.  Sanitizer was remade to the correct concentration for Clorox which is 50-100 ppm. Sanitizers shall be made to the correct concentration for the chemical used.,0,Out,CDI,,,
5456,4092012910,2015-05-18T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Lucy Schrum,"3-502.11; Priority Foundation - Establishment is performing a specialized food preparation process on site--fermentation of cut cabbage for kimchee--which falls outside the normal limits set by the Rules. This specialized process does not have an approve variance. Specialized processes require that a variance be obtained and a HAACP plan be put in place and followed. Immediately stop making kimchee in this restaurant. Kimchee can only come from an approved commercial source. CDI by informing PIC of requirement, referring to variance application given during last inspection (paperwork is still in PIC's possession but has not been completed). An agreement was made to take about half of kimchee home and leave half of it in restaurant to be used for customers.",1,Out,CDI,,,
5457,4092016823,2015-07-02T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Karla Crowder,"3-502.11; Priority Foundation; Facility is par-cooking pork roasts, slicing, cooling and then cooking on the grill, current process would require a variance.  CDI-EHS provided copy of 3-401.11, PIC states the facility will adjust process to meet this rule. (May also obtain a variance or meet the non-continuous cooking requirements under 3-401.14, both of these options require preapproval from the department.)",0,Out,CDI,,,
5458,4092015160,2015-08-13T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Jason Dunn,3-502.11; Priority Foundation; Facility is reduce oxygen packaging items like cooked pork without variance approval. Variance approval for reduced oxygen packaging must be obtained from the State of North Carolina regulatory authorities and Wake County Environmental Services before this procedure can be followed in the facility.,1,Out,CDI,,,
5459,4092021672,2015-08-17T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Johanna Hill,"3-502.11; Priority Foundation; Repeat Violation-A variance is required to continue using curing salt. Discontinue using curing salt until a variance has been approved from the state. CDI-The Butcher Market has applied for a variance twice. The variance committee still has not communicated with The Butcher Market at all./Wake County can approve the HACCP plan for ROP of raw meat, cheeses, and vegetables and possibly for the cook-chill that is occurring. Schedule a HACCP meeting with Health Inspector Jo Hill to go over HACCP Plan that was submitted. It is incomplete. All guidance documents were emailed to Operation Manager, Desadier.",0,Out,R,,,
5460,4092021493,2016-04-19T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.11,Priority Foundation,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Dimitri Parker,3-502.11; Priority Foundation; Facility was using UV fans on freshly cut pork sink in prep area. These fans were used to reduce the moisture for the process of turning raw cut pork skins into harden/cooked pork skins. This process is considered specialized and shall not be continued. Gave options to the PIC on how to accommodate this issue. Stated that fan usage to take moisture out of this product can be done in the walk in cooler where its 45 degrees and below at all times or moisture can be reduced by slow cooking the product. If that does not suffice PIC can try and obtain a variance to carry on their process from our HACCP team/state department. A FOOD ESTABLISHMENT shall obtain a VARIANCE from the REGULATORY AUTHORITY as specified in § 8 103.10 and under § 8 103.11 before: Pf,1,Out,CDI,,,
,,,,,,,,,,,(A) Smoking FOOD as a method of FOOD preservation rather than as a method of flavor enhancement; Pf,,,,,,
,,,,,,,,,,,(B) Curing FOOD; Pf ,,,,,,
,,,,,,,,,,,(C) Using FOOD ADDITIVES or adding components such as vinegar: Pf,,,,,,
,,,,,,,,,,,PIC stated that they will continue this process in the walk in cooler.,,,,,,
5461,4092012029,2013-01-31T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.12,Priority,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Karla Crowder,3-502.12 ROP requires a variance or a HACCP plan. A variance can be obtained from variance committee.,0,Out,CDI,,Food from Unsafe Source,Records
5462,4092016036,2014-01-17T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.12,Priority,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Jennifer Edwards,3-502.12; Priority; Facility using ROP and does not have a HACCP plan; must have a HACCP plan as per stated rule.,0,Out,CDI,,Food from Unsafe Source,Records
5463,4092012029,2015-10-26T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.12,Priority,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Andrea Anover,3-502.12; Facility is working on HACCP plan for the ROP of raw meats. REHS provided the templates at her disposal as well as the contact name of staff in our department that can assist with the completion of a HACCP plan.  Priority;,0,Out,CDI,,Food from Unsafe Source,Records
5464,4092017039,2015-12-17T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.12,Priority,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Thomas Jumalon,3-502.12; Priority: PARAGRAPH E PROHIBITS ANY TYPE OF ROP OF CHEESE WITHOUT A HACCP PLAN OR VARIANCE REGARDLESS OF WHEN THE PRODCUT REGARDLESS WHEN THE PRODUCT IS CONSUMED AFTER PROCESSING.  CEASE THIS PROCESS AS OF THIS DATE AND WRAP THE VIP CHEESE/FRUIT BASKETS WITH FLIM ONLY.,0,Out,,,Food from Unsafe Source,Records
5465,4092015496,2016-10-03T00:00:00.000Z,Conformance with Approved Procedures,".2653,.2654,.2658",Yes,27,3-502.12,Priority,"Compliance with variance, specialized process, reduced oxygen packaging criteria or HACCP plan",Angela Myers,3-502.12; SALMON is thawed in the refrigerator still inside of VACUUM SEALED BAGS. This is a hazard for Clostridium botulinum. FISH can only be in Reduced Oxygen Packing when it is frozen. The manufacture has stamped Every package of salmon. Oxygen is required for seafood. Priority,0,Out,,,Food from Unsafe Source,Records
5466,4092013748,2013-08-08T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Melissa Harrison,"Pf - 3-603.11 Consumption of Animal Foods that are Raw, Undercooked, or Not Otherwise Processed to Eliminate Pathogens - Establishment found to offer at least one undercooked animal-based food and has insufficient consumer advisory (a few items cooked to order not asterisked on grill menu; improper disclosure). Consumer advisory shall be provided for any undercooked animal-based food with the exception of some steaks. Consumer advisory must consist of a disclosure, wherein the name of the food on the menu indicates that it may be served undercooked, such as ""Hamburger (cooked to order),"" and the disclosure must be asterisked to a reminder stating the following: ""Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase your risk of foodborne illness."" (Two alternate statements are available; ask your inspector if you have questions.) Please contact your inspector with any questions about this rule, or to have proposed wording approved before modifying menu. Provide consumer advisory to inspector within ten days (by 8/18/13).",0,Out,R,,,
5467,4092013748,2013-08-08T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Melissa Harrison,"Pf - 3-603.11 Consumption of Animal Foods that are Raw, Undercooked, or Not Otherwise Processed to Eliminate Pathogens - Establishment found to offer at least one undercooked animal-based food and has insufficient consumer advisory (a few items cooked to order not asterisked on grill menu; improper disclosure). Consumer advisory shall be provided for any undercooked animal-based food with the exception of some steaks. Consumer advisory must consist of a disclosure, wherein the name of the food on the menu indicates that it may be served undercooked, such as ""Hamburger (cooked to order),"" and the disclosure must be asterisked to a reminder stating the following: ""Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase your risk of foodborne illness."" (Two alternate statements are available; ask your inspector if you have questions.) Please contact your inspector with any questions about this rule, or to have proposed wording approved before modifying menu. Provide consumer advisory to inspector within ten days (by 8/18/13).",0,Out,VR,,,
5468,4092015952,2013-08-12T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Chris Askew,".  3-603.11 Consumption of Animal Foods that are Raw, Undercooked, or Not Otherwise Processed to Eliminate Pathogens - Establishment found to offer at least one undercooked animal-based food and has insufficient consumer advisory.  Consumer advisory shall be provided for any undercooked animal-based food with the exception of some steaks.  Consumer advisory must consist of a disclosure, wherein the name of the food on the menu indicates that it may be served undercooked, such as ?Hamburger (cooked to order),? and the disclosure must be asterisked to a reminder stating the following: ?Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase your risk of foodborne illness.? (Two alternate statements are available, ask your inspector if you have questions.) Please contact your inspector with any questions about this rule, or to have proposed wording approved before  modifying menu.  CDI by educating PIC.  Item to be re-evaluated at next inspection.",0,Out,,,,
20323,4092015340,2014-02-14T00:00:00.000Z,Physical Facilities,".2654,.2655,.2656",No,49,5-205.15(A)(B),Core,Plumbing installed; proper backflow devices,Jennifer Edwards,5-205.15 (A); Core; 3 comp sink is leaking; repair leak and maintained in good repair.,1,Out,R,,,
5470,4092014223,2013-08-15T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Angela Myers,"3-603.11; Priority Foundation; Consumer Advisory is incomplete.  Consumer advisory must consist of a disclosure, wherein the name of the food on the menu indicates that it may be served undercooked (missing today), such as ""Hamburger (cooked to order)"" and the disclosure must be asterisked to a reminder stating the following: ""Consuming raw or undercooked meats, poultry, seafood, shellfish, or eggs may increase your risk of foodborne illness."" Please note that steaks are exempt only if certified by the vendor as from whole muscle, intact beef. CDI by educating owner / PIC.",0,Out,CDI,,,
5471,4092014416,2013-08-16T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Christopher Walker,"3-603.11; Priority Foundation; Consumer advisory was posted in the menus, but there was not notation (*) to identify what foods are offered undercooked.  Go through the menu and identify all foods offered undercooked and note them with an (*).  CDI-Education",0,Out,CDI,,,
5472,4092014695,2013-08-19T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Andrea Anover,"3-603.11; Priority Foundation; CONSUMER ADVISORY NEEDS A DISCLOSURE INCLUDED. RECOMMEND INCLUDING THIS WORDING BEFORE THE REMINDER "" * DENOTES ITEMS THAT ARE SERVED RAW OR UNDERCOOKED AND CONTAIN ( OR MAY CONTAIN) RAW OR UNDERCOOKED INGREDIENTS"". THIS NEEDS TO BE CLEARLY VISIBLE TO THE PUBLIC. TODAY REMINDER WAS PRESENT ON MAIN MENU BUT NO DISCLOSURE.  NO CONSUMER ADVISORY PRESENT AT ALL ON A LA CARTE PAPER OR LUNCH MENU.",0,Out,VR,,,
5473,4092015898,2013-08-20T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Tim Bass,"3-603.11 - There is a Consumer Advisory on the menu but the menu does not indicate which foods are potentially served raw or undercooked. Be sure to designate which foods fall under the Consumer Advisory. CDI - education. Need a disclosure as to whether foods are raw, undercooked, or cooked to order.",0,Out,CDI,,,
5474,4092015195,2013-08-23T00:00:00.000Z,Consumer Advisory,0.2653,Yes,23,3-603.11,Priority Foundation,Consumer advisory provided for raw or undercooked foods,Tim Bass,"3-603.11 - The facility currently has the Consumer Advisory Reminder on the menu. They need to add the disclosure as to whether the foods that fall under the Consumer Advisory are raw, undercooked, or cooked to order. CDI - education.",0,Out,CDI,,,
5475,4092010845,2016-06-27T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Laura McNeill,7-204.11 ; Priority; several chlorine sanitizer buckets were too strong today >100 ppm. These were remade to 50-100 ppm for chlorine bleach. Sanitizers shall be made to the correct concentration for the chemical used.,1,Out,CDI,,,
5476,4092021608,2016-07-01T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",David Adcock,7-204.11 ; The bleach water sanitizer is too strong. Be sure to properly mix the sanitizer so it is 50-200 parts per million bleach water. The test strips should turn blue or navy blue. When it is mixed too strong the paper turns navy blue and then turns back to white.,1,Out,,,,
5477,4092015387,2016-07-11T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Andrea Anover,7-204.11 ; Priority; Sanitizer in 2 spray bottles too strong. Bleached out chlorine test strip. Keep sanitizer within required concentrations. Sanitizer diluted.,0,Out,CDI,,,
5478,4092017188,2016-07-12T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Thomas Jumalon,7-204.11 ; Priority; PROHIBITS THE BOTTLE OF QUAT SANITIZER TESTING HIGHER THAN 400PPM.  PRODUCT EMPTIED,0,Out,CDI,,,
5479,4092021314,2016-07-14T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Caroline Suggs,"7-204.11; Priority; The spray bottle labeled as sanitizer was too strong, according to test strips. Proper concentration for quat sanitizer solution is 200-400 ppm. The bottle of sanitizer concentrate actually registered at a safe concentration. The solution in the spray bottle was properly diluted during inspection.",1,Out,,,,
5480,4092012231,2016-07-19T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",David Adcock,"7-204.11 ; The bleach water in the spray bottle should be 50-200 parts per million (ppm) just like it is in the sink, but it is very very strong. When I sprayed it on the strip the strip turns white instantly, it should be blue or navy blue.  If you need a strong bleach water it is fine but you would need to label it as such and still provide a properly mixed bottle or bucket of sanitizer that is 50-200 ppm.",1,Out,,,,
5481,4092013517,2016-07-22T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Caroline Suggs,"7-204.11; Priority; The bottle labeled as kitchen bleach, which was identified as sanitizer solution was too strong according to test strips. Proper concentration for bleach and water sanitizer is 50-200 ppm. Bottle should be also be labeled as ""sanitizer"".",0,Out,CDI,,,
5482,4092013938,2016-08-10T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Johanna Hill,"7-204.11 ; Priority; Sanitizer inside a spray bottle was not diluted and was likely pure quaternary ammonia concentrate as it measured at over 500 ppm. At this concentration sanitizer is not rated for food-contact surfaces and is toxic. Sanitizer must be mixed to be between 200-400 ppm. Sanitizer can easily be dipped from accurately dispensing 3-compartment sink. CDI-Diluted bottle. If not in compliance on next inspection, 2-points will be taken.",1,Out,CDI,,,
5483,4092017246,2016-08-12T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",David Adcock,7-204.11 ; The sanitizer in the spray bottle was too strong. The directions say 1-2 tablets per gallon to make the quaternary ammonia (QAC) sanitizer 200-400 parts per million (ppm).,1,Out,CDI,,,
